Object,PosX,PosY,PosZ,Gmeans_5__03_29_0,Ch_1_Mean,Ch_2_Mean,Ch_3_Mean,Ch_4_Mean,Ch_1_Min,Ch_2_Min,Ch_3_Min,Ch_4_Min,Ch_1_SD,Ch_2_SD,Ch_3_SD,Ch_4_SD,Ch_1_Max,Ch_2_Max,Ch_3_Max,Ch_4_Max,Ch_1_Sum,Ch_2_Sum,Ch_3_Sum,Ch_4_Sum,Ch_1_Count,Ch_2_Count,Ch_3_Count,Ch_4_Count,Ch_1_MeanThresh,Ch_2_MeanThresh,Ch_3_MeanThresh,Ch_4_MeanThresh
189.0,225.0,200.5,28.5,2,1005.7686567164179,155.2810945273632,357.82338308457713,70.42288557213931,531.0,67.0,96.0,42.0,369.2610788477538,35.99553991207959,157.90585961024175,13.805751580052254,2165.0,273.0,903.0,140.0,404319.0,62423.0,143845.0,28310.0,402,402,402,402,1898.142857142857,243.78571428571428,781.1818181818181,134.0
190.0,91.0,129.5,4.5,0,992.0,190.08695652173913,174.04347826086956,380.7608695652174,533.0,77.0,90.0,171.0,348.3029970841161,54.07888316029404,67.56986722291037,125.95169881658053,1647.0,270.0,420.0,611.0,45632.0,8744.0,8006.0,17515.0,46,46,46,46,1511.625,243.47058823529412,392.5,550.5555555555555
191.0,224.5,209.5,20.0,0,810.1751824817518,130.2992700729927,240.22627737226279,62.02189781021898,531.0,87.0,86.0,44.0,228.7280975631463,25.969259248847997,133.5887011282331,7.615258631122925,1500.0,214.0,599.0,81.0,110994.0,17851.0,32911.0,8497.0,137,137,137,137,1388.4285714285713,201.0,522.9,74.42105263157895
192.0,236.0,87.5,25.0,0,613.2666666666667,130.16666666666666,280.25,215.8,532.0,96.0,140.0,90.0,55.75821492007655,19.667719975623715,110.69512643720658,92.09773732475182,736.0,183.0,572.0,529.0,36796.0,7810.0,16815.0,12948.0,60,60,60,60,715.8333333333334,178.0,533.3333333333334,486.5
193.0,94.0,37.0,8.5,4,887.1383928571429,234.67633928571428,341.5825892857143,604.15625,530.0,138.0,119.0,266.0,326.4854520181782,45.43599547718963,188.5093826502956,205.52383589181767,2142.0,362.0,1570.0,1171.0,397438.0,105135.0,153029.0,270662.0,448,448,448,448,1873.8181818181818,325.3076923076923,1570.0,1003.9459459459459
194.0,237.0,117.5,20.5,0,652.8235294117648,159.7549019607843,231.65686274509804,227.26470588235293,530.0,120.0,153.0,146.0,100.61783513779235,18.306757003098372,51.19434821413476,46.74237936948181,931.0,215.0,441.0,388.0,66588.0,16295.0,23629.0,23181.0,102,102,102,102,892.4444444444445,201.66666666666666,441.0,348.3333333333333
195.0,110.5,272.0,9.5,2,938.1404958677685,217.1542699724518,335.02479338842977,120.55096418732782,532.0,89.0,130.0,76.0,346.37998421683056,32.684045852126864,159.50876573065116,22.396342388494876,2105.0,317.0,1500.0,263.0,340545.0,78827.0,121614.0,43760.0,363,363,363,363,1905.75,278.35714285714283,1352.0,246.66666666666666
196.0,238.5,198.5,20.5,1,1008.5923566878981,155.3184713375796,341.312101910828,79.14012738853503,534.0,81.0,110.0,44.0,368.7360072167192,36.81120199776158,148.0511369340902,21.440274407067072,1978.0,260.0,723.0,196.0,158349.0,24385.0,53586.0,12425.0,157,157,157,157,1726.0833333333333,231.25,649.1176470588235,186.0
197.0,108.5,278.0,6.0,2,1549.6010638297873,229.76063829787233,595.4148936170212,92.03191489361703,537.0,72.0,191.0,56.0,774.6177359125634,82.16105966815181,250.72924270211865,23.720724541720095,3533.0,454.0,1516.0,226.0,291325.0,43195.0,111938.0,17302.0,188,188,188,188,3015.6,396.7857142857143,1516.0,213.5
198.0,247.5,190.5,22.0,1,872.2168674698795,214.53012048192772,313.35341365461846,89.37751004016064,530.0,120.0,145.0,54.0,251.50102841735338,33.23814511538261,73.83320619538542,12.08780277937909,2136.0,349.0,645.0,127.0,217182.0,53418.0,78025.0,22255.0,249,249,249,249,1987.5,314.3333333333333,585.5,114.58333333333333
199.0,115.5,272.5,6.5,2,1263.121107266436,214.49134948096886,303.2871972318339,119.39792387543253,531.0,136.0,105.0,69.0,451.3458222409123,32.85966733563639,144.55450196001811,20.086206464118234,2703.0,323.0,835.0,181.0,365042.0,61988.0,87650.0,34506.0,289,289,289,289,2405.125,296.7692307692308,744.1818181818181,162.52941176470588
200.0,253.0,28.0,19.5,0,659.7285714285714,146.3,195.64285714285714,267.6142857142857,530.0,116.0,126.0,156.0,113.10940214235981,12.605899240124598,56.8957948356405,66.70577683024072,1106.0,186.0,398.0,421.0,46181.0,10241.0,13695.0,18733.0,70,70,70,70,1106.0,182.0,368.3333333333333,382.5
201.0,130.5,231.5,9.5,4,1008.5623052959502,225.50311526479751,483.76791277258565,348.30841121495325,531.0,137.0,98.0,116.0,458.65462554603215,39.80397548661383,558.6597238759282,177.6397559479849,3340.0,398.0,3186.0,1128.0,647497.0,144773.0,310579.0,223614.0,642,642,642,642,2960.4285714285716,354.0,2839.4,974.2142857142857
202.0,254.0,261.5,21.5,0,1064.5102040816328,152.79591836734693,147.01020408163265,71.08163265306122,530.0,82.0,79.0,44.0,470.41055209643133,54.44451619762332,45.355069937440156,24.13265464028722,2745.0,373.0,283.0,182.0,104322.0,14974.0,14407.0,6966.0,98,98,98,98,2443.3333333333335,331.25,252.5,177.0
203.0,133.0,19.0,6.0,1,967.6296296296297,208.15740740740742,491.68518518518516,234.74074074074073,537.0,98.0,159.0,83.0,382.3824379250523,57.33834032931471,321.16143342644074,113.57811510683683,2088.0,332.0,1945.0,503.0,104504.0,22481.0,53102.0,25352.0,108,108,108,108,1986.5,294.05882352941177,1945.0,457.7
204.0,276.0,190.5,20.0,0,709.8703703703703,152.40740740740742,268.9074074074074,81.44444444444444,533.0,110.0,182.0,49.0,134.88528267709233,21.960099768236198,73.4811665046731,12.50157222816797,1124.0,205.0,489.0,115.0,38333.0,8230.0,14521.0,4398.0,54,54,54,54,1109.5,198.0,463.6666666666667,105.75
205.0,139.0,245.5,8.5,2,857.7407407407408,217.15509259259258,232.51157407407408,236.62962962962962,530.0,134.0,111.0,116.0,281.35698259365523,40.711440236335264,114.37748328423443,81.22691341812512,2353.0,451.0,811.0,619.0,370544.0,93811.0,100445.0,102224.0,432,432,432,432,2116.6666666666665,439.5,752.0,530.0
206.0,15.0,46.5,23.0,0,659.2424242424242,166.5,579.6212121212121,264.3333333333333,541.0,123.0,236.0,127.0,108.99711507912076,20.503845793111406,369.6591679726075,92.44014002141866,1037.0,224.0,1744.0,514.0,43510.0,10989.0,38255.0,17446.0,66,66,66,66,1000.5,214.25,1607.0,474.75
207.0,160.5,32.5,9.0,4,1235.764534883721,190.55523255813952,530.3197674418604,122.38081395348837,530.0,88.0,135.0,56.0,623.4697930762169,42.028899906504904,260.8228782823973,75.94180512032366,3249.0,315.0,2086.0,618.0,425103.0,65551.0,182430.0,42099.0,344,344,344,344,2874.214285714286,274.14285714285717,1892.5,581.0
208.0,15.5,216.0,23.0,0,706.825,135.65833333333333,384.025,133.725,531.0,85.0,196.0,50.0,123.48549144186393,23.592655114466027,129.01361158726596,55.52726069843773,1032.0,216.0,1121.0,350.0,84819.0,16279.0,46083.0,16047.0,120,120,120,120,964.7,193.16666666666666,1121.0,327.6666666666667
209.0,175.0,210.5,4.0,0,1131.8125,129.5625,298.28125,70.75,537.0,68.0,122.0,45.0,541.3138400106695,28.463828205795373,164.40277730465465,12.218441904786598,2500.0,190.0,852.0,104.0,36218.0,4146.0,9545.0,2264.0,32,32,32,32,2302.3333333333335,172.25,852.0,104.0
210.0,24.5,199.0,23.0,1,876.36866359447,156.74193548387098,905.7834101382489,70.73271889400921,531.0,96.0,238.0,46.0,242.45666381499666,36.42582190963047,408.56165283583175,11.368511111319993,1560.0,252.0,2138.0,128.0,190172.0,34013.0,196555.0,15349.0,217,217,217,217,1426.0,226.64705882352942,1800.6363636363637,116.25
211.0,22.0,41.0,24.5,1,700.023166023166,182.90733590733592,606.4478764478764,191.36679536679537,530.0,137.0,236.0,96.0,130.04387841789574,23.796111992841936,251.70884224606192,58.36506848072988,1133.0,263.0,1657.0,505.0,181306.0,47373.0,157070.0,49564.0,259,259,259,259,1074.5,244.75,1520.75,462.5
212.0,198.5,98.0,3.5,0,894.8648648648649,204.64864864864865,411.3243243243243,284.9594594594595,541.0,139.0,189.0,146.0,252.31190331974196,30.950438699363858,178.08579647762886,71.19016385597662,1474.0,316.0,871.0,451.0,66220.0,15144.0,30438.0,21087.0,74,74,74,74,1341.75,298.5,794.2857142857143,407.375
213.0,24.0,82.0,22.0,1,757.2292993630573,172.59872611464968,458.4203821656051,256.343949044586,531.0,112.0,194.0,114.0,174.0403310395384,28.41132400470185,210.79319453899728,80.18078238451069,1354.0,237.0,1320.0,535.0,118885.0,27098.0,71972.0,40246.0,157,157,157,157,1251.8,218.45454545454547,1206.0,481.2
214.0,198.5,129.5,4.5,1,1044.0461538461539,183.35384615384615,340.51794871794874,316.1333333333333,532.0,107.0,118.0,129.0,335.6553259801521,42.06074305412197,269.0635218677818,128.5118738413422,1913.0,274.0,1498.0,659.0,203589.0,35754.0,66401.0,61646.0,195,195,195,195,1701.6842105263158,247.3793103448276,1358.0,584.9090909090909
215.0,197.0,229.5,4.5,0,1493.7272727272727,192.0,521.0545454545454,78.38181818181818,555.0,106.0,187.0,59.0,840.555227756684,44.30951741255295,226.8177942413509,11.089686414914752,3570.0,288.0,1225.0,109.0,82155.0,10560.0,28658.0,4311.0,55,55,55,55,3252.0,261.75,1225.0,101.75
216.0,24.5,124.5,21.0,0,632.4035087719299,181.17543859649123,467.5263157894737,136.33333333333334,530.0,131.0,267.0,81.0,110.18958656546758,29.418848918324418,151.80145694566662,36.05072484576088,1039.0,254.0,927.0,223.0,36047.0,10327.0,26649.0,7771.0,57,57,57,57,1039.0,238.0,875.3333333333334,215.33333333333334
217.0,203.5,80.0,4.0,1,904.5526315789474,176.87894736842105,415.0684210526316,196.58947368421053,533.0,118.0,163.0,85.0,255.5166668859983,22.709135726551786,151.09456218660375,63.410144688819116,1692.0,244.0,1027.0,364.0,171865.0,33607.0,78863.0,37352.0,190,190,190,190,1537.6666666666667,221.9,959.6666666666666,318.84615384615387
218.0,32.0,192.0,24.0,1,752.2837837837837,214.32432432432432,429.4932432432432,93.86486486486487,532.0,137.0,184.0,62.0,199.1699455697035,41.02218019861742,161.277109586217,11.823330244768282,1377.0,328.0,949.0,122.0,111338.0,31720.0,63565.0,13892.0,148,148,148,148,1285.5,303.0,834.4285714285714,111.22222222222223
219.0,214.5,230.5,9.0,4,1342.7753623188405,295.018115942029,369.72463768115944,100.70471014492753,535.0,100.0,126.0,55.0,631.8825130076616,204.72419505630734,153.89956034111898,19.203129837610177,3283.0,2072.0,1076.0,212.0,741212.0,162850.0,204088.0,55589.0,552,552,552,552,2876.818181818182,1857.3333333333333,935.8888888888889,194.0
220.0,35.0,267.5,22.0,0,710.7662337662338,161.45454545454547,290.7922077922078,94.1038961038961,530.0,70.0,138.0,59.0,120.34270101233656,31.749241787277146,108.86777804464138,23.672427007176857,1091.0,236.0,661.0,184.0,54729.0,12432.0,22391.0,7246.0,77,77,77,77,1008.6666666666666,213.0,588.6666666666666,171.0
221.0,212.0,11.5,5.5,2,1201.5244444444445,168.38666666666666,424.11555555555555,111.04,533.0,72.0,122.0,53.0,487.33321375641816,45.198340677507176,231.3673543495931,28.113024434541778,2950.0,301.0,1561.0,256.0,270343.0,37887.0,95426.0,24984.0,225,225,225,225,2616.5,266.0,1336.5,240.66666666666666
222.0,218.5,170.5,2.5,0,1125.0238095238096,197.6547619047619,225.13095238095238,83.85714285714286,535.0,89.0,97.0,50.0,450.9076248781611,57.12014268139243,127.22201254574802,15.050231441316024,2206.0,308.0,747.0,114.0,94502.0,16603.0,18911.0,7044.0,84,84,84,84,1967.5,281.64285714285717,678.6666666666666,103.72222222222223
223.0,53.5,255.5,25.0,0,759.304347826087,147.61739130434782,355.295652173913,73.04347826086956,533.0,95.0,176.0,52.0,189.7865917801547,29.420002328257226,136.03772528320528,10.911438794563516,1256.0,226.0,736.0,122.0,87320.0,16976.0,40859.0,8400.0,115,115,115,115,1145.5384615384614,209.7,649.7,112.33333333333333
224.0,218.0,141.5,4.5,1,1306.6666666666667,149.28472222222223,367.0,91.46527777777777,533.0,90.0,149.0,54.0,655.1434263509858,33.58522468891369,202.38988199923517,15.444424704978639,3270.0,257.0,1258.0,147.0,188160.0,21497.0,52848.0,13171.0,144,144,144,144,2859.0,238.42857142857142,1181.0,130.75
225.0,55.5,194.5,20.0,0,587.6923076923077,143.8846153846154,490.7307692307692,221.0,530.0,126.0,349.0,123.0,50.14679988256019,11.535430371085157,110.66726984698145,69.05186456570162,759.0,167.0,757.0,371.0,15280.0,3741.0,12759.0,5746.0,26,26,26,26,759.0,161.5,755.0,362.0
226.0,59.5,237.5,24.0,0,753.7029702970297,219.0,950.9009900990098,99.92079207920793,536.0,127.0,396.0,64.0,154.92911569840285,53.590111028061884,561.4916473991485,21.382087441742833,1159.0,376.0,3571.0,195.0,76124.0,22119.0,96041.0,10092.0,101,101,101,101,1079.857142857143,359.6666666666667,3571.0,195.0
227.0,221.5,7.0,3.0,0,872.3846153846154,264.5128205128205,444.12820512820514,112.66666666666667,539.0,112.0,208.0,86.0,245.6994971809665,80.96551305953204,151.65059902135488,14.568049635261358,1507.0,502.0,794.0,150.0,34023.0,10316.0,17321.0,4394.0,39,39,39,39,1431.3333333333333,458.5,698.8,142.5
228.0,70.5,276.5,21.0,0,636.4473684210526,173.14473684210526,313.2894736842105,229.06578947368422,530.0,130.0,193.0,155.0,81.35099175578085,21.93791478840133,63.379242824860505,47.867131527821414,830.0,224.0,498.0,371.0,48370.0,13159.0,23810.0,17409.0,76,76,76,76,800.8888888888889,209.6,461.1666666666667,362.75
229.0,78.0,263.5,21.5,1,941.0490196078431,214.34313725490196,3339.5392156862745,70.84313725490196,533.0,158.0,2120.0,45.0,290.6249455215869,28.768621209536718,629.3330851864296,10.481237454376938,1598.0,295.0,4095.0,92.0,95987.0,21863.0,340633.0,7226.0,102,102,102,102,1398.235294117647,274.8888888888889,3973.767441860465,84.66666666666667
230.0,242.5,5.5,6.0,2,857.2317460317461,544.5650793650793,734.1492063492063,114.06666666666666,530.0,245.0,268.0,70.0,224.23315949476648,408.3838795106655,344.9739304620175,22.154178913065184,1631.0,2806.0,2477.0,195.0,270028.0,171538.0,231257.0,35931.0,315,315,315,315,1483.375,2666.0,2217.8333333333335,173.86666666666667
231.0,96.0,241.0,24.5,3,906.538681948424,192.45845272206304,2699.4727793696275,64.70200573065902,534.0,110.0,945.0,43.0,272.1677703087005,31.18671281523176,747.4757693981576,7.954072295398556,1828.0,299.0,4095.0,89.0,316382.0,67168.0,942116.0,22581.0,349,349,349,349,1608.25,264.3333333333333,3747.285714285714,81.94444444444444
232.0,248.0,278.0,5.5,1,1384.7723577235772,202.97560975609755,532.869918699187,76.11382113821138,531.0,92.0,155.0,52.0,747.5677261166917,60.32568213315179,287.8374985353856,11.372387649609562,3851.0,343.0,1488.0,109.0,170327.0,24966.0,65543.0,9362.0,123,123,123,123,3324.3333333333335,302.6470588235294,1309.6666666666667,100.125
233.0,109.5,205.5,23.5,1,697.7527472527472,174.67032967032966,315.5934065934066,274.2637362637363,530.0,127.0,155.0,162.0,150.42150489892495,25.228263964314863,202.92060761529584,70.51943584836769,1300.0,260.0,1504.0,529.0,126991.0,31790.0,57438.0,49916.0,182,182,182,182,1173.8,237.625,1343.5,500.6666666666667
234.0,254.0,68.0,3.0,0,827.9871794871794,217.39743589743588,141.30769230769232,261.9102564102564,530.0,165.0,103.0,131.0,223.61838397520376,32.34125656892256,29.29930972650295,94.39639904773992,1637.0,356.0,262.0,552.0,64583.0,16957.0,11022.0,20429.0,78,78,78,78,1548.5,346.0,258.0,485.2
235.0,256.0,20.5,5.0,1,876.3426966292135,706.8539325842696,492.5056179775281,124.74157303370787,536.0,276.0,223.0,72.0,217.65924874026973,458.647891250237,184.5340520132824,35.43547588482342,1427.0,2708.0,1126.0,271.0,155989.0,125820.0,87666.0,22204.0,178,178,178,178,1293.3333333333333,2372.0,1069.5,247.25
236.0,120.5,174.0,21.5,0,748.1926605504588,188.42201834862385,303.1467889908257,254.0091743119266,530.0,137.0,184.0,124.0,161.53554115656658,28.778622974926954,84.70710164028549,67.58992575229547,1229.0,291.0,615.0,431.0,81553.0,20538.0,33043.0,27687.0,109,109,109,109,1147.8,269.2,569.6666666666666,374.6666666666667
237.0,133.5,152.5,21.5,1,882.0072463768116,202.7826086956522,323.95652173913044,314.7608695652174,535.0,159.0,215.0,185.0,244.32542306494807,22.439452720610362,78.77324655753914,85.06807530286957,1719.0,261.0,610.0,569.0,121717.0,27984.0,44706.0,43437.0,138,138,138,138,1638.3333333333333,244.2,543.1428571428571,512.4285714285714
238.0,274.5,218.0,7.5,2,1261.7417218543046,227.52980132450332,370.52317880794703,95.79139072847683,535.0,70.0,90.0,57.0,524.2727659060496,58.72219726068828,178.22542873470368,17.272859822031254,2975.0,378.0,1963.0,170.0,381046.0,68714.0,111898.0,28929.0,302,302,302,302,2608.4,329.0,1963.0,152.5
239.0,133.5,265.0,19.5,0,793.28,219.36,305.06,108.22,530.0,182.0,200.0,77.0,163.8308037119331,30.358241996908472,68.00072328546909,16.59762707406682,1170.0,327.0,457.0,146.0,39664.0,10968.0,15253.0,5411.0,50,50,50,50,1070.625,327.0,439.8,139.83333333333334
240.0,133.5,17.0,20.5,0,614.66,146.32,621.36,278.82,531.0,126.0,411.0,180.0,70.44627711372456,12.988912068941492,136.8138553670942,76.77071348489338,848.0,187.0,945.0,463.0,30733.0,7316.0,31068.0,13941.0,50,50,50,50,827.0,182.5,860.1666666666666,426.8333333333333
241.0,11.5,122.5,6.0,1,905.109756097561,218.10365853658536,372.4085365853659,257.0487804878049,532.0,89.0,146.0,107.0,260.80326629073414,44.17680857622975,154.9333842214503,107.21137912765876,1669.0,307.0,1063.0,559.0,148438.0,35769.0,61075.0,42156.0,164,164,164,164,1494.9,272.07142857142856,1013.0,495.14285714285717
242.0,14.5,161.0,9.0,1,1112.391959798995,174.78391959798995,505.8492462311558,79.38190954773869,531.0,74.0,89.0,48.0,483.2383053246178,42.535410592306846,277.73402614683704,13.541737738624096,2718.0,309.0,1766.0,128.0,221366.0,34782.0,100664.0,15797.0,199,199,199,199,2499.1666666666665,280.1666666666667,1492.0,113.55555555555556
243.0,145.0,132.5,21.0,1,809.0,213.4206349206349,411.3333333333333,396.13492063492066,530.0,159.0,233.0,259.0,189.22223970770455,22.875437718077674,135.79631806496081,86.9969519626616,1391.0,264.0,895.0,676.0,101934.0,26891.0,51828.0,49913.0,126,126,126,126,1260.0,249.85,833.8333333333334,622.6666666666666
244.0,9.5,268.0,8.0,1,875.0236220472441,234.15748031496062,461.86614173228344,83.33070866141732,538.0,67.0,164.0,52.0,305.02696900196014,65.06387889188548,183.74310751373818,21.739093276352172,2116.0,441.0,1047.0,233.0,111128.0,29738.0,58657.0,10583.0,127,127,127,127,1972.5,404.0,971.4,233.0
245.0,144.5,47.0,22.0,0,870.2676056338029,171.7605633802817,365.6619718309859,139.32394366197184,535.0,128.0,225.0,68.0,246.78596612950022,26.130696119278348,100.77484715400705,44.360463300391174,1516.0,254.0,764.0,265.0,61789.0,12195.0,25962.0,9892.0,71,71,71,71,1362.142857142857,236.25,764.0,240.25
246.0,27.0,222.0,13.0,3,1198.4493827160493,222.54691358024692,686.4283950617285,76.57654320987655,530.0,75.0,209.0,44.0,593.3723761618455,62.905217586535144,308.39487623363897,14.853872249091172,3574.0,713.0,2459.0,151.0,970744.0,180263.0,556007.0,62027.0,810,810,810,810,3002.5,706.5,2081.0,136.875
247.0,34.0,249.5,11.0,3,1130.50346740638,260.2607489597781,497.25381414701803,90.45769764216367,530.0,112.0,193.0,52.0,463.9304040258921,48.47930513797101,163.1065796411585,14.904462408681042,3196.0,515.0,1322.0,173.0,815093.0,187648.0,358520.0,65220.0,721,721,721,721,2965.2,475.5,1137.7142857142858,156.5
248.0,173.0,248.0,22.0,0,825.9277108433735,109.46987951807229,257.50602409638554,69.80722891566265,531.0,82.0,146.0,51.0,200.90907925025104,12.860733724656868,97.62239016142087,10.15544769260334,1221.0,144.0,707.0,98.0,68552.0,9086.0,21373.0,5794.0,83,83,83,83,1125.6875,137.0,645.0,91.5
249.0,187.0,184.0,24.0,1,967.3484848484849,249.12878787878788,379.3030303030303,85.17424242424242,531.0,102.0,171.0,52.0,495.7014766642847,227.0537954652174,131.26117193565938,21.218419267598396,2510.0,1291.0,737.0,164.0,127690.0,32885.0,50068.0,11243.0,132,132,132,132,2313.1111111111113,1144.75,651.6666666666666,151.0
250.0,33.0,262.0,13.0,4,1170.2442105263158,260.4863157894737,314.70526315789476,101.4778947368421,530.0,75.0,96.0,49.0,574.7466395978915,84.28443731513401,138.4112439095724,26.14663768489522,3120.0,468.0,888.0,250.0,555866.0,123731.0,149485.0,48202.0,475,475,475,475,2749.7,403.92727272727274,758.8181818181819,242.0
251.0,34.0,139.0,3.5,0,889.65,232.875,281.85,364.425,536.0,184.0,183.0,275.0,272.91386355968973,23.51343042298189,104.15657592150534,62.46060809904562,1481.0,289.0,665.0,501.0,35586.0,9315.0,11274.0,14577.0,40,40,40,40,1389.4,284.0,646.5,480.0
252.0,191.5,118.5,19.5,0,622.6111111111111,170.36111111111111,309.1111111111111,220.66666666666666,530.0,130.0,136.0,119.0,72.67669218739655,19.26529489267131,188.90780484182943,96.77130625493135,804.0,203.0,936.0,413.0,22414.0,6133.0,11128.0,7944.0,36,36,36,36,779.25,193.11111111111111,832.6666666666666,382.6666666666667
253.0,34.5,264.5,5.0,0,1197.9186046511627,226.06976744186048,196.25581395348837,94.55813953488372,537.0,90.0,106.0,43.0,483.8991925917744,78.62596348575278,76.3261093322611,19.957369065770163,2386.0,418.0,443.0,164.0,103021.0,19442.0,16878.0,8132.0,86,86,86,86,2099.5714285714284,366.7,417.6666666666667,147.0
254.0,197.5,12.0,24.5,1,856.5570469798657,133.29530201342283,473.4765100671141,104.81879194630872,534.0,74.0,133.0,56.0,275.3241426899891,32.33325276764696,264.40288627172583,26.699289820314025,1726.0,212.0,1396.0,178.0,127627.0,19861.0,70548.0,15618.0,149,149,149,149,1552.111111111111,188.23529411764707,1289.0,156.3846153846154
255.0,38.0,72.0,4.5,0,898.122641509434,214.33018867924528,331.7169811320755,190.27358490566039,531.0,153.0,136.0,110.0,237.62414110283657,28.43496228174149,219.2587840328445,63.4637553882406,1613.0,291.0,1451.0,375.0,95201.0,22719.0,35162.0,20169.0,106,106,106,106,1501.3333333333333,272.42857142857144,1340.0,330.75
256.0,199.5,11.0,20.0,0,771.8571428571429,131.26190476190476,548.2142857142857,99.85714285714286,533.0,96.0,324.0,76.0,159.4887520200278,15.325826319678567,136.79993148519998,13.883788455660547,1160.0,165.0,1010.0,136.0,32418.0,5513.0,23025.0,4194.0,42,42,42,42,1088.6666666666667,158.8,944.5,136.0
257.0,40.5,38.0,6.0,1,1120.2416666666666,176.43333333333334,271.8,148.11666666666667,538.0,75.0,127.0,67.0,441.12596565723805,42.926502231576414,117.8969497328176,81.8647360834053,2287.0,269.0,857.0,558.0,134429.0,21172.0,32616.0,17774.0,120,120,120,120,2013.5454545454545,242.8,857.0,558.0
258.0,40.5,185.0,5.5,1,961.4771241830065,193.64705882352942,252.92156862745097,254.55555555555554,533.0,108.0,115.0,107.0,280.723011192043,31.727348029784892,96.58072226543293,87.67275344088625,1830.0,262.0,638.0,542.0,147106.0,29628.0,38697.0,38947.0,153,153,153,153,1620.8,236.69230769230768,559.6,476.0
259.0,43.0,24.0,4.5,0,767.625,97.08333333333333,203.54166666666666,67.04166666666667,539.0,73.0,142.0,47.0,193.8396496659254,12.18308401973343,39.86823860261904,11.15690141909313,1148.0,120.0,294.0,108.0,18423.0,2330.0,4885.0,1609.0,24,24,24,24,1105.25,115.33333333333333,286.5,108.0
260.0,216.5,278.0,20.5,0,646.6739130434783,166.97826086956522,359.95652173913044,90.6086956521739,531.0,134.0,269.0,67.0,85.7956368607858,16.95941446897371,89.58049304563755,11.457124442157893,837.0,208.0,686.0,115.0,29747.0,7681.0,16558.0,4168.0,46,46,46,46,806.3333333333334,203.0,686.0,108.85714285714286
261.0,49.0,26.0,5.5,0,972.7538461538461,144.44615384615383,393.5692307692308,61.261538461538464,533.0,71.0,139.0,44.0,330.4360769672986,58.1501372443648,164.58840417374955,8.5536485692454,1877.0,282.0,974.0,88.0,63229.0,9389.0,25582.0,3982.0,65,65,65,65,1703.2,256.14285714285717,915.5,81.0
262.0,224.0,187.0,19.5,1,1650.9125,166.45,266.3375,72.625,549.0,106.0,106.0,54.0,688.051076146296,30.302232862541594,109.89142440712946,8.676134879985224,3401.0,246.0,673.0,92.0,132073.0,13316.0,21307.0,5810.0,80,80,80,80,3041.75,218.375,634.0,87.0
263.0,56.0,28.5,7.0,1,966.2679738562091,191.0261437908497,466.9542483660131,405.7843137254902,533.0,96.0,166.0,115.0,281.3273988596866,36.88797902048891,247.3497773734617,215.7005093928199,1643.0,296.0,1499.0,1123.0,147839.0,29227.0,71444.0,62085.0,153,153,153,153,1484.8461538461538,265.7142857142857,1374.0,998.2857142857143
264.0,240.5,1.0,19.5,0,749.2258064516129,189.83870967741936,795.8709677419355,468.741935483871,530.0,159.0,516.0,312.0,179.12690281425614,13.682340867443088,149.90635786727748,77.77144623486417,1284.0,218.0,1078.0,633.0,23226.0,5885.0,24672.0,14531.0,31,31,31,31,1246.5,209.6,1002.625,593.5
265.0,61.5,174.5,5.5,1,997.5274725274726,275.02197802197804,405.85714285714283,264.5824175824176,536.0,118.0,168.0,127.0,312.456400164121,87.11115373738357,181.39874404461264,89.02691453911592,1827.0,644.0,1222.0,487.0,181550.0,50054.0,73866.0,48154.0,182,182,182,182,1640.1,573.3333333333334,1218.0,438.1
266.0,245.5,234.0,20.0,0,827.3,184.65714285714284,380.45714285714286,87.34285714285714,533.0,152.0,185.0,63.0,190.49997907870096,19.945495088543726,163.20714016370144,9.629191297910737,1326.0,257.0,1093.0,111.0,57911.0,12926.0,26632.0,6114.0,70,70,70,70,1183.6,257.0,993.5,102.4
267.0,58.5,156.0,6.5,2,1122.4562737642586,248.34220532319392,435.57414448669203,347.2965779467681,531.0,133.0,122.0,145.0,472.7548597654642,73.6055922597725,242.39213627072846,111.28285374604286,2881.0,578.0,1399.0,640.0,295206.0,65314.0,114556.0,91339.0,263,263,263,263,2612.4,528.0,1238.8333333333333,558.8823529411765
268.0,61.5,19.5,7.5,0,969.8317757009346,140.14953271028037,503.93457943925233,66.42056074766356,539.0,46.0,77.0,41.0,359.6756003280531,71.72310537141573,413.5100617294244,12.649884318344622,1858.0,328.0,1821.0,108.0,103772.0,14996.0,53921.0,7107.0,107,107,107,107,1675.0,277.0,1772.6666666666667,100.0
269.0,68.0,189.0,6.0,2,1190.2265372168285,217.05177993527508,675.6148867313916,416.9126213592233,534.0,110.0,226.0,124.0,446.2134343940682,48.53279690135628,397.6014579802938,169.19980351352433,2839.0,362.0,2851.0,903.0,367780.0,67069.0,208765.0,128826.0,309,309,309,309,2520.0,318.72222222222223,2629.0,768.4666666666667
270.0,72.0,16.0,7.5,1,1065.6688311688313,221.58441558441558,386.16883116883116,613.7337662337662,536.0,114.0,171.0,140.0,385.3903725880969,52.72244518349671,162.98537587048878,260.61032042846523,2042.0,408.0,1179.0,1477.0,164113.0,34124.0,59470.0,94515.0,154,154,154,154,1802.25,373.25,1084.3333333333333,1316.75
